name	mechanism_of_action	target_moa	target_chembl_id	indication_efo_term	efo_id	max_phase_for_ind	action_type
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	coronary artery disease	EFO:0000378	3	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	prostate carcinoma	EFO:0001663	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	obesity	EFO:0001073	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	weight loss	HP:0001824	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	infertility	EFO:0000545	3	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	breast carcinoma	EFO:0000305	0	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	prostate carcinoma	EFO:0001663	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	prostate carcinoma	EFO:0001663	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	testicular carcinoma	EFO:0005088	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	polycystic ovary syndrome	EFO:0000660	0	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	sexual dysfunction	EFO:0004714	3	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	heart failure	EFO:0003144	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	AIDS	EFO:0000765	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	eunuchism	EFO:0007266	3	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	metastatic prostate cancer	EFO:0000196	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	Spinal cord injury	EFO:1001919	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	muscular disease	EFO:0002970	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	sexual dysfunction	EFO:0004714	1	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	HIV wasting syndrome	EFO:0007312	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	diabetic neuropathy	EFO:1000783	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	multiple sclerosis	EFO:0003885	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	growth delay	HP:0001510	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	metastatic prostate cancer	EFO:0000196	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	erectile dysfunction	EFO:0004234	2	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	insulin resistance	EFO:0002614	0	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	Abnormality of connective tissue	HP:0003549	1	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	Facioscapulohumeral dystrophy	Orphanet:269	1	AGONIST
TESTOSTERONE	Androgen Receptor agonist	AR	CHEMBL1871	metabolic syndrome	EFO:0000195	3	AGONIST
BENZBROMARONE	Solute carrier family 22 member 12 inhibitor	SLC22A12	CHEMBL6120	gout	EFO:0004274	4	INHIBITOR
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	myelodysplastic syndrome	EFO:0000198	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	sepsis	HP:0100806	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	insulin resistance	EFO:0002614	0	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	pneumonia	EFO:0003106	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	myeloproliferative disorder	EFO:0004251	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	cirrhosis of liver	EFO:0001422	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	ulcerative colitis	EFO:0000729	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	acute lymphoblastic leukemia	EFO:0000220	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	infection	EFO:0000544	1	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Cerebral ischemia	HP:0002637	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	myocardial infarction	EFO:0000612	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	leukemia	EFO:0000565	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Eczema	HP:0000964	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	heart failure	EFO:0003144	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	lymphoid leukemia	EFO:0004289	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Congenital adrenal hyperplasia	Orphanet:418	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Primary hemophagocytic lymphohistiocytosis	Orphanet:158038	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	prostate adenocarcinoma	EFO:0000673	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	HIV infection	EFO:0000764	0	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	prostate carcinoma	EFO:0001663	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	acute myeloid leukemia	EFO:0000222	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	melanoma	EFO:0000756	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	allergic conjunctivitis	EFO:0007141	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	sudden cardiac arrest	EFO:0004278	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	alcohol dependence	EFO:0003829	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	asthma	EFO:0000270	4	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	type I diabetes mellitus	EFO:0001359	1	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	hypotension	EFO:0005251	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	anaplastic large cell lymphoma	EFO:0003032	1	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	septic shock	EFO:0006834	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	lymphoma	EFO:0000574	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	fibromyalgia	EFO:0005687	0	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Herpes Labialis	EFO:1001347	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	adrenocortical carcinoma	EFO:0003093	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	opioid dependence	EFO:0005611	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	alopecia areata	EFO:0004192	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	heroin dependence	EFO:0004240	1	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	oral submucous fibrosis	EFO:1001818	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	mast-cell leukemia	EFO:0007359	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obesity	EFO:0001073	1	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal obstruction	HP:0001742	4	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	central nervous system cancer	EFO:0000326	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Bronchopulmonary dysplasia	Orphanet:70589	3	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	multiple myeloma	EFO:0001378	2	AGONIST
HYDROCORTISONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	Orphanet:90794	3	AGONIST
SELONSERTIB	Mitogen-activated protein kinase kinase kinase 5 inhibitor	MAP3K5	CHEMBL5285	diabetic nephropathy	EFO:0000401	1	INHIBITOR
TECADENOSON	Adenosine A1 receptor agonist	ADORA1	CHEMBL226	atrial fibrillation	EFO:0000275	2	AGONIST
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	non-Hodgkins lymphoma	EFO:0005952	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	pancreatic carcinoma	EFO:0002618	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	Hodgkins lymphoma	EFO:0000183	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	Mantle cell lymphoma	EFO:1001469	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	unspecified peripheral T-cell lymphoma	EFO:0000211	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	polycythemia vera	EFO:0002429	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	diffuse large B-cell lymphoma	EFO:0000403	2	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	esophageal carcinoma	EFO:0002916	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	chronic lymphocytic leukemia	EFO:0000095	3	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	rectum cancer	EFO:1000657	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	Gastrointestinal stromal tumor	Orphanet:44890	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	gastric carcinoma	EFO:0000178	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	primary myelofibrosis	EFO:0002430	1	INHIBITOR
UMBRALISIB	PI3-kinase p110-delta subunit inhibitor	PIK3CD	CHEMBL3130	colorectal carcinoma	EFO:1001951	1	INHIBITOR
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	body weight gain	EFO:0004566	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	obesity	EFO:0001073	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	alcohol withdrawal	EFO:0004777	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	cardiac arrhythmia	EFO:0004269	0	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	Atrophy	EFO:1000096	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	cocaine dependence	EFO:0002610	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	opioid dependence	EFO:0005611	1	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	Prader-Willi syndrome	Orphanet:739	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	pain	EFO:0003843	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	myocardial infarction	EFO:0000612	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	ductal carcinoma in situ	EFO:0000432	0	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	neuropathic pain	EFO:0005762	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	gastroparesis	EFO:1000948	0	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	inflammation	MP:0001845	1	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	preeclampsia	EFO:0000668	0	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	alcohol dependence	EFO:0003829	3	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	sexual dysfunction	EFO:0004714	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	hemorrhage	MP:0001914	3	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	obstructive sleep apnea	EFO:0003918	2	AGONIST
OXYTOCIN	Oxytocin receptor agonist	OXTR	CHEMBL2049	Fragile X syndrome	Orphanet:908	2	AGONIST
SAFINAMIDE	Monoamine oxidase B inhibitor	MAOB	CHEMBL2039	Parkinson's disease	EFO:0002508	4	INHIBITOR
SAFINAMIDE	Monoamine oxidase B inhibitor	MAOB	CHEMBL2039	Parkinson's disease	EFO:0002508	4	INHIBITOR
SAFINAMIDE	Monoamine oxidase B inhibitor	MAOB	CHEMBL2039	liver disease	EFO:0001421	1	INHIBITOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	brain aneurysm	EFO:0003870	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	chronic kidney disease	EFO:0003884	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	aortic stenosis	EFO:0000266	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	myocardial infarction	EFO:0000612	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	pneumonia	EFO:0003106	2	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	Sickle cell anemia	Orphanet:232	2	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	internal carotid artery stenosis	EFO:0002615	2	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	type II diabetes mellitus	EFO:0001360	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	Recurrent thrombophlebitis	HP:0004419	4	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	atrial fibrillation	EFO:0000275	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	acute coronary syndrome	EFO:0005672	4	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	ischemia	EFO:0000556	1	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	Abdominal Aortic Aneurysm	EFO:0004214	2	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	coronary heart disease	EFO:0001645	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	coronary artery disease	EFO:0000378	3	NEGATIVE ALLOSTERIC MODULATOR
TICAGRELOR	Purinergic receptor P2Y12 negative allosteric modulator	P2RY12	CHEMBL2001	stroke	EFO:0000712	3	NEGATIVE ALLOSTERIC MODULATOR
HYDROMORPHONE	Mu opioid receptor agonist	OPRM1	CHEMBL233	osteoarthritis, hip	EFO:1000786	3	AGONIST
HYDROMORPHONE	Mu opioid receptor agonist	OPRM1	CHEMBL233	pain	EFO:0003843	3	AGONIST
AVOSENTAN	Endothelin receptor ET-A antagonist	EDNRA	CHEMBL252	diabetic nephropathy	EFO:0000401	3	ANTAGONIST
PEFCALCITOL	Vitamin D receptor agonist	VDR	CHEMBL1977	psoriasis	EFO:0000676	3	AGONIST
TUCATINIB	Receptor protein-tyrosine kinase erbB-2 inhibitor	ERBB2	CHEMBL1824	breast carcinoma	EFO:0000305	2	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	non-small cell lung carcinoma	EFO:0003060	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	cervical adenocarcinoma	EFO:0001416	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	small cell lung carcinoma	EFO:0000702	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	pulmonary neuroendocrine tumor	EFO:0005220	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	peritoneal neoplasm	EFO:1001100	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	ovarian neoplasm	EFO:0003893	1	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	Fallopian Tube Carcinoma	EFO:1000251	2	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	ureteral neoplasm	EFO:0003844	2	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	renal carcinoma	EFO:0002890	2	INHIBITOR
BERZOSERTIB	Serine-protein kinase ATR inhibitor	ATR	CHEMBL5024	ovarian carcinoma	EFO:0001075	1	INHIBITOR
AVACOPAN	C5a anaphylatoxin chemotactic receptor antagonist	C5AR1	CHEMBL2373	vasculitis	EFO:0006803	2	ANTAGONIST
AVACOPAN	C5a anaphylatoxin chemotactic receptor antagonist	C5AR1	CHEMBL2373	IGA glomerulonephritis	EFO:0004194	2	ANTAGONIST
BENFLUOREX	Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor	SOAT1	CHEMBL2782	type II diabetes mellitus	EFO:0001360	2	INHIBITOR
BENFLUOREX	Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor	SOAT1	CHEMBL2782	diabetes mellitus	EFO:0000400	4	INHIBITOR
LUMIRACOXIB	Cyclooxygenase-2 inhibitor	PTGS2	CHEMBL230	osteoarthritis, hip	EFO:1000786	3	INHIBITOR
LUMIRACOXIB	Cyclooxygenase-2 inhibitor	PTGS2	CHEMBL230	rheumatic disease	EFO:0005755	4	INHIBITOR
LUMIRACOXIB	Cyclooxygenase-2 inhibitor	PTGS2	CHEMBL230	rheumatoid arthritis	EFO:0000685	3	INHIBITOR
LUMIRACOXIB	Cyclooxygenase-2 inhibitor	PTGS2	CHEMBL230	osteoarthritis	EFO:0002506	3	INHIBITOR
AMPHETAMINE	Dopamine transporter releasing agent	SLC6A3	CHEMBL238	cocaine dependence	EFO:0002610	1	RELEASING AGENT
AMPHETAMINE	Norepinephrine transporter releasing agent	SLC6A2	CHEMBL222	narcolepsy with cataplexy	EFO:0000614	4	RELEASING AGENT
AMPHETAMINE	Norepinephrine transporter releasing agent	SLC6A2	CHEMBL222	cocaine dependence	EFO:0002610	1	RELEASING AGENT
AMPHETAMINE	Norepinephrine transporter releasing agent	SLC6A2	CHEMBL222	cocaine dependence	EFO:0002610	2	RELEASING AGENT
AMPHETAMINE	Dopamine transporter releasing agent	SLC6A3	CHEMBL238	cocaine dependence	EFO:0002610	2	RELEASING AGENT
AMPHETAMINE	Dopamine transporter releasing agent	SLC6A3	CHEMBL238	narcolepsy with cataplexy	EFO:0000614	4	RELEASING AGENT
SENICAPOC	Intermediate conductance calcium-activated potassium channel protein 4 blocker	KCNN4	CHEMBL4305	Sickle cell anemia	Orphanet:232	3	BLOCKER
SENICAPOC	Intermediate conductance calcium-activated potassium channel protein 4 blocker	KCNN4	CHEMBL4305	asthma	EFO:0000270	2	BLOCKER
TROGLITAZONE	Peroxisome proliferator-activated receptor gamma agonist	PPARG	CHEMBL235	diabetes mellitus	EFO:0000400	4	AGONIST
TROGLITAZONE	Peroxisome proliferator-activated receptor gamma agonist	PPARG	CHEMBL235	sarcoma	EFO:0000691	2	AGONIST
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	lymphoid neoplasm	EFO:0001642	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	metastatic melanoma	EFO:0002617	1	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	multiple myeloma	EFO:0001378	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	small cell lung carcinoma	EFO:0000702	3	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	Mantle cell lymphoma	EFO:1001469	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	lung carcinoma	EFO:0001071	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	lymphoid leukemia	EFO:0004289	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	primary myelofibrosis	EFO:0002430	2	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	lymphoid neoplasm	EFO:0001642	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	Hodgkins lymphoma	EFO:0000183	2	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	small cell lung carcinoma	EFO:0000702	3	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	Hodgkins lymphoma	EFO:0000183	2	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	multiple myeloma	EFO:0001378	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-X inhibitor	BCL2L1	CHEMBL4625	multiple myeloma	EFO:0001378	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	Mantle cell lymphoma	EFO:1001469	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	myelodysplastic syndrome	EFO:0000198	2	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	lymphoid leukemia	EFO:0004289	1	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	lymphoid neoplasm	EFO:0001642	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	multiple myeloma	EFO:0001378	1	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	myelodysplastic syndrome	EFO:0000198	2	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	small cell lung carcinoma	EFO:0000702	3	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	metastatic melanoma	EFO:0002617	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	lung carcinoma	EFO:0001071	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-W inhibitor	BCL2L2	CHEMBL4677	metastatic melanoma	EFO:0002617	1	INHIBITOR
OBATOCLAX	Bcl-2-like protein 10 inhibitor	BCL2L10	CHEMBL5988	primary myelofibrosis	EFO:0002430	2	INHIBITOR
OBATOCLAX	Bcl-2-related protein A1 inhibitor	BCL2A1	CHEMBL6044	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	lung carcinoma	EFO:0001071	1	INHIBITOR
OBATOCLAX	Apoptosis regulator Bcl-2 inhibitor	BCL2	CHEMBL4860	lymphoid leukemia	EFO:0004289	1	INHIBITOR
